day,month,Year,tg,Lat,Lon
23,1,1963,3.3999999,41.215,-7.538
24,1,1963,3.4499998,41.215,-7.538
25,1,1963,3.86,41.215,-7.538
26,1,1963,6.3799996,41.215,-7.538
27,1,1963,6.6499996,41.215,-7.538
28,1,1963,4.0099998,41.215,-7.538
29,1,1963,3.1399999,41.215,-7.538
30,1,1963,2.4099998,41.215,-7.538
31,1,1963,1.61,41.215,-7.538
1,2,1963,-0.58,41.215,-7.538
2,2,1963,-2.6599998,41.215,-7.538
3,2,1963,-0.47,41.215,-7.538
4,2,1963,-1.63,41.215,-7.538
5,2,1963,-0.14,41.215,-7.538
6,2,1963,4.15,41.215,-7.538
7,2,1963,5.17,41.215,-7.538
8,2,1963,4.89,41.215,-7.538
9,2,1963,6.66,41.215,-7.538
10,2,1963,6.5499997,41.215,-7.538
11,2,1963,5.49,41.215,-7.538
12,2,1963,5.74,41.215,-7.538
13,2,1963,5.06,41.215,-7.538
14,2,1963,6.72,41.215,-7.538
15,2,1963,7.3799996,41.215,-7.538
16,2,1963,7.43,41.215,-7.538
17,2,1963,6.27,41.215,-7.538
18,2,1963,8.34,41.215,-7.538
19,2,1963,6.21,41.215,-7.538
20,2,1963,5.8399997,41.215,-7.538
21,2,1963,2.97,41.215,-7.538
22,2,1963,4.04,41.215,-7.538
23,2,1963,4.48,41.215,-7.538
24,2,1963,6.71,41.215,-7.538
25,2,1963,7.0699997,41.215,-7.538
26,2,1963,7.8199997,41.215,-7.538
27,2,1963,7.74,41.215,-7.538
28,2,1963,7.9199996,41.215,-7.538
1,3,1963,7.29,41.215,-7.538
2,3,1963,6.91,41.215,-7.538
3,3,1963,8.17,41.215,-7.538
4,3,1963,9.0,41.215,-7.538
5,3,1963,9.599999,41.215,-7.538
6,3,1963,10.29,41.215,-7.538
7,3,1963,10.48,41.215,-7.538
8,3,1963,8.13,41.215,-7.538
9,3,1963,7.2,41.215,-7.538
10,3,1963,9.87,41.215,-7.538
11,3,1963,7.56,41.215,-7.538
12,3,1963,6.12,41.215,-7.538
13,3,1963,8.49,41.215,-7.538
14,3,1963,9.32,41.215,-7.538
15,3,1963,10.25,41.215,-7.538
16,3,1963,12.009999,41.215,-7.538
17,3,1963,13.099999,41.215,-7.538
18,3,1963,11.219999,41.215,-7.538
19,3,1963,10.17,41.215,-7.538
20,3,1963,6.3599997,41.215,-7.538
21,3,1963,8.79,41.215,-7.538
22,3,1963,7.75,41.215,-7.538
23,3,1963,6.7,41.215,-7.538
24,3,1963,6.48,41.215,-7.538
25,3,1963,7.72,41.215,-7.538
26,3,1963,8.79,41.215,-7.538
27,3,1963,9.67,41.215,-7.538
28,3,1963,8.55,41.215,-7.538
29,3,1963,6.6099997,41.215,-7.538
30,3,1963,6.37,41.215,-7.538
31,3,1963,10.95,41.215,-7.538
1,4,1963,10.0,41.215,-7.538
2,4,1963,9.8,41.215,-7.538
3,4,1963,9.22,41.215,-7.538
4,4,1963,9.01,41.215,-7.538
5,4,1963,6.8999996,41.215,-7.538
6,4,1963,5.54,41.215,-7.538
7,4,1963,6.0299997,41.215,-7.538
8,4,1963,9.78,41.215,-7.538
9,4,1963,9.51,41.215,-7.538
10,4,1963,9.03,41.215,-7.538
11,4,1963,8.95,41.215,-7.538
12,4,1963,9.07,41.215,-7.538
13,4,1963,11.8,41.215,-7.538
14,4,1963,11.92,41.215,-7.538
15,4,1963,11.059999,41.215,-7.538
16,4,1963,10.71,41.215,-7.538
17,4,1963,11.84,41.215,-7.538
18,4,1963,10.48,41.215,-7.538
19,4,1963,9.92,41.215,-7.538
20,4,1963,10.92,41.215,-7.538
21,4,1963,9.29,41.215,-7.538
22,4,1963,9.41,41.215,-7.538
23,4,1963,10.34,41.215,-7.538
24,4,1963,13.24,41.215,-7.538
25,4,1963,14.94,41.215,-7.538
26,4,1963,15.299999,41.215,-7.538
27,4,1963,13.349999,41.215,-7.538
28,4,1963,13.2,41.215,-7.538
29,4,1963,13.63,41.215,-7.538
30,4,1963,14.5199995,41.215,-7.538
1,5,1963,14.049999,41.215,-7.538
2,5,1963,14.54,41.215,-7.538
3,5,1963,12.25,41.215,-7.538
4,5,1963,13.34,41.215,-7.538
5,5,1963,14.49,41.215,-7.538
6,5,1963,15.469999,41.215,-7.538
7,5,1963,15.599999,41.215,-7.538
8,5,1963,16.09,41.215,-7.538
9,5,1963,13.99,41.215,-7.538
10,5,1963,13.53,41.215,-7.538
11,5,1963,13.929999,41.215,-7.538
12,5,1963,15.07,41.215,-7.538
13,5,1963,15.33,41.215,-7.538
14,5,1963,14.889999,41.215,-7.538
15,5,1963,17.43,41.215,-7.538
16,5,1963,15.48,41.215,-7.538
17,5,1963,14.69,41.215,-7.538
18,5,1963,15.65,41.215,-7.538
19,5,1963,15.799999,41.215,-7.538
20,5,1963,16.01,41.215,-7.538
21,5,1963,13.41,41.215,-7.538
22,5,1963,11.41,41.215,-7.538
23,5,1963,10.469999,41.215,-7.538
24,5,1963,11.73,41.215,-7.538
25,5,1963,13.49,41.215,-7.538
26,5,1963,16.19,41.215,-7.538
27,5,1963,16.42,41.215,-7.538
28,5,1963,16.93,41.215,-7.538
29,5,1963,17.369999,41.215,-7.538
30,5,1963,15.08,41.215,-7.538
31,5,1963,14.559999,41.215,-7.538
1,6,1963,13.41,41.215,-7.538
2,6,1963,11.33,41.215,-7.538
3,6,1963,10.7699995,41.215,-7.538
4,6,1963,11.679999,41.215,-7.538
5,6,1963,12.259999,41.215,-7.538
6,6,1963,12.37,41.215,-7.538
7,6,1963,15.79,41.215,-7.538
8,6,1963,15.91,41.215,-7.538
9,6,1963,14.839999,41.215,-7.538
10,6,1963,14.71,41.215,-7.538
11,6,1963,16.94,41.215,-7.538
12,6,1963,18.76,41.215,-7.538
13,6,1963,19.31,41.215,-7.538
14,6,1963,17.89,41.215,-7.538
15,6,1963,17.27,41.215,-7.538
16,6,1963,18.859999,41.215,-7.538
17,6,1963,20.73,41.215,-7.538
18,6,1963,19.74,41.215,-7.538
19,6,1963,19.449999,41.215,-7.538
20,6,1963,22.59,41.215,-7.538
21,6,1963,22.449999,41.215,-7.538
22,6,1963,20.33,41.215,-7.538
23,6,1963,19.99,41.215,-7.538
24,6,1963,18.48,41.215,-7.538
25,6,1963,17.27,41.215,-7.538
26,6,1963,20.24,41.215,-7.538
27,6,1963,17.98,41.215,-7.538
28,6,1963,17.25,41.215,-7.538
29,6,1963,17.65,41.215,-7.538
30,6,1963,14.62,41.215,-7.538
1,7,1963,15.13,41.215,-7.538
2,7,1963,16.72,41.215,-7.538
3,7,1963,16.029999,41.215,-7.538
4,7,1963,16.64,41.215,-7.538
5,7,1963,18.41,41.215,-7.538
6,7,1963,21.279999,41.215,-7.538
7,7,1963,22.15,41.215,-7.538
8,7,1963,21.32,41.215,-7.538
9,7,1963,20.66,41.215,-7.538
10,7,1963,19.01,41.215,-7.538
11,7,1963,18.63,41.215,-7.538
12,7,1963,18.38,41.215,-7.538
13,7,1963,15.53,41.215,-7.538
14,7,1963,17.76,41.215,-7.538
15,7,1963,20.27,41.215,-7.538
16,7,1963,20.74,41.215,-7.538
17,7,1963,18.859999,41.215,-7.538
18,7,1963,20.63,41.215,-7.538
19,7,1963,23.93,41.215,-7.538
20,7,1963,24.8,41.215,-7.538
21,7,1963,25.56,41.215,-7.538
22,7,1963,25.55,41.215,-7.538
23,7,1963,25.08,41.215,-7.538
24,7,1963,22.46,41.215,-7.538
25,7,1963,22.07,41.215,-7.538
26,7,1963,23.34,41.215,-7.538
27,7,1963,23.8,41.215,-7.538
28,7,1963,24.13,41.215,-7.538
29,7,1963,23.49,41.215,-7.538
30,7,1963,23.98,41.215,-7.538
31,7,1963,22.66,41.215,-7.538
1,8,1963,18.289999,41.215,-7.538
2,8,1963,15.099999,41.215,-7.538
3,8,1963,16.0,41.215,-7.538
4,8,1963,18.17,41.215,-7.538
5,8,1963,17.619999,41.215,-7.538
6,8,1963,17.06,41.215,-7.538
7,8,1963,19.39,41.215,-7.538
8,8,1963,21.75,41.215,-7.538
9,8,1963,23.67,41.215,-7.538
10,8,1963,25.59,41.215,-7.538
11,8,1963,21.93,41.215,-7.538
12,8,1963,20.0,41.215,-7.538
13,8,1963,19.529999,41.215,-7.538
14,8,1963,17.96,41.215,-7.538
15,8,1963,17.35,41.215,-7.538
16,8,1963,18.1,41.215,-7.538
17,8,1963,16.46,41.215,-7.538
18,8,1963,16.529999,41.215,-7.538
19,8,1963,19.48,41.215,-7.538
20,8,1963,19.529999,41.215,-7.538
21,8,1963,19.48,41.215,-7.538
22,8,1963,21.07,41.215,-7.538
23,8,1963,20.07,41.215,-7.538
24,8,1963,21.439999,41.215,-7.538
25,8,1963,23.1,41.215,-7.538
26,8,1963,21.5,41.215,-7.538
27,8,1963,18.69,41.215,-7.538
28,8,1963,17.24,41.215,-7.538
29,8,1963,18.49,41.215,-7.538
30,8,1963,20.22,41.215,-7.538
31,8,1963,16.27,41.215,-7.538
1,9,1963,14.79,41.215,-7.538
2,9,1963,15.99,41.215,-7.538
3,9,1963,17.9,41.215,-7.538
4,9,1963,16.77,41.215,-7.538
5,9,1963,15.849999,41.215,-7.538
6,9,1963,17.42,41.215,-7.538
7,9,1963,18.71,41.215,-7.538
8,9,1963,18.26,41.215,-7.538
9,9,1963,16.94,41.215,-7.538
10,9,1963,15.0,41.215,-7.538
11,9,1963,15.259999,41.215,-7.538
12,9,1963,16.27,41.215,-7.538
13,9,1963,17.66,41.215,-7.538
14,9,1963,17.699999,41.215,-7.538
15,9,1963,18.539999,41.215,-7.538
16,9,1963,16.73,41.215,-7.538
17,9,1963,16.869999,41.215,-7.538
18,9,1963,16.38,41.215,-7.538
19,9,1963,15.67,41.215,-7.538
20,9,1963,16.38,41.215,-7.538
21,9,1963,18.1,41.215,-7.538
22,9,1963,18.43,41.215,-7.538
23,9,1963,17.32,41.215,-7.538
24,9,1963,16.09,41.215,-7.538
25,9,1963,18.27,41.215,-7.538
26,9,1963,19.66,41.215,-7.538
27,9,1963,22.519999,41.215,-7.538
28,9,1963,23.07,41.215,-7.538
29,9,1963,22.47,41.215,-7.538
30,9,1963,20.439999,41.215,-7.538
1,10,1963,18.0,41.215,-7.538
2,10,1963,14.88,41.215,-7.538
3,10,1963,13.179999,41.215,-7.538
4,10,1963,15.2699995,41.215,-7.538
5,10,1963,15.849999,41.215,-7.538
6,10,1963,16.49,41.215,-7.538
7,10,1963,17.71,41.215,-7.538
8,10,1963,18.96,41.215,-7.538
9,10,1963,20.32,41.215,-7.538
10,10,1963,20.4,41.215,-7.538
11,10,1963,19.529999,41.215,-7.538
12,10,1963,18.88,41.215,-7.538
13,10,1963,18.199999,41.215,-7.538
14,10,1963,17.18,41.215,-7.538
15,10,1963,16.199999,41.215,-7.538
16,10,1963,15.69,41.215,-7.538
17,10,1963,16.35,41.215,-7.538
18,10,1963,15.75,41.215,-7.538
19,10,1963,15.4,41.215,-7.538
20,10,1963,14.16,41.215,-7.538
21,10,1963,18.18,41.215,-7.538
22,10,1963,18.529999,41.215,-7.538
23,10,1963,16.199999,41.215,-7.538
24,10,1963,16.97,41.215,-7.538
25,10,1963,16.88,41.215,-7.538
26,10,1963,16.09,41.215,-7.538
27,10,1963,15.009999,41.215,-7.538
28,10,1963,13.99,41.215,-7.538
29,10,1963,12.44,41.215,-7.538
30,10,1963,12.49,41.215,-7.538
31,10,1963,9.48,41.215,-7.538
1,11,1963,9.0199995,41.215,-7.538
2,11,1963,8.55,41.215,-7.538
3,11,1963,9.51,41.215,-7.538
4,11,1963,9.5199995,41.215,-7.538
5,11,1963,7.47,41.215,-7.538
6,11,1963,8.32,41.215,-7.538
7,11,1963,10.219999,41.215,-7.538
8,11,1963,10.04,41.215,-7.538
9,11,1963,12.639999,41.215,-7.538
10,11,1963,11.79,41.215,-7.538
11,11,1963,12.79,41.215,-7.538
12,11,1963,11.75,41.215,-7.538
13,11,1963,10.75,41.215,-7.538
14,11,1963,13.7699995,41.215,-7.538
15,11,1963,11.44,41.215,-7.538
16,11,1963,7.33,41.215,-7.538
17,11,1963,8.179999,41.215,-7.538
18,11,1963,12.21,41.215,-7.538
19,11,1963,12.08,41.215,-7.538
20,11,1963,11.7,41.215,-7.538
21,11,1963,9.48,41.215,-7.538
22,11,1963,10.4,41.215,-7.538
23,11,1963,9.23,41.215,-7.538
24,11,1963,11.05,41.215,-7.538
25,11,1963,8.33,41.215,-7.538
26,11,1963,9.75,41.215,-7.538
27,11,1963,9.87,41.215,-7.538
28,11,1963,9.3,41.215,-7.538
29,11,1963,6.2999997,41.215,-7.538
30,11,1963,4.5,41.215,-7.538
1,12,1963,4.85,41.215,-7.538
2,12,1963,5.5699997,41.215,-7.538
3,12,1963,5.79,41.215,-7.538
4,12,1963,6.8999996,41.215,-7.538
5,12,1963,8.36,41.215,-7.538
6,12,1963,7.98,41.215,-7.538
7,12,1963,8.37,41.215,-7.538
8,12,1963,8.03,41.215,-7.538
9,12,1963,7.79,41.215,-7.538
10,12,1963,6.17,41.215,-7.538
11,12,1963,8.08,41.215,-7.538
12,12,1963,5.7,41.215,-7.538
13,12,1963,6.04,41.215,-7.538
14,12,1963,4.2599998,41.215,-7.538
15,12,1963,3.74,41.215,-7.538
16,12,1963,1.11,41.215,-7.538
17,12,1963,1.76,41.215,-7.538
18,12,1963,4.99,41.215,-7.538
19,12,1963,5.64,41.215,-7.538
20,12,1963,5.48,41.215,-7.538
21,12,1963,3.9199998,41.215,-7.538
22,12,1963,0.87,41.215,-7.538
23,12,1963,0.48,41.215,-7.538
24,12,1963,0.35999998,41.215,-7.538
25,12,1963,3.84,41.215,-7.538
26,12,1963,6.5699997,41.215,-7.538
27,12,1963,6.52,41.215,-7.538
28,12,1963,6.64,41.215,-7.538
29,12,1963,6.0699997,41.215,-7.538
30,12,1963,7.49,41.215,-7.538
31,12,1963,5.12,41.215,-7.538
1,1,1964,4.9,41.215,-7.538
2,1,1964,3.4399998,41.215,-7.538
3,1,1964,5.15,41.215,-7.538
4,1,1964,8.05,41.215,-7.538
5,1,1964,6.54,41.215,-7.538
6,1,1964,5.19,41.215,-7.538
7,1,1964,3.76,41.215,-7.538
8,1,1964,1.2099999,41.215,-7.538
9,1,1964,1.51,41.215,-7.538
10,1,1964,4.29,41.215,-7.538
11,1,1964,5.5499997,41.215,-7.538
12,1,1964,5.1099997,41.215,-7.538
13,1,1964,7.48,41.215,-7.538
14,1,1964,9.41,41.215,-7.538
15,1,1964,10.33,41.215,-7.538
16,1,1964,10.469999,41.215,-7.538
17,1,1964,9.0199995,41.215,-7.538
18,1,1964,6.47,41.215,-7.538
19,1,1964,8.36,41.215,-7.538
20,1,1964,7.8399997,41.215,-7.538
21,1,1964,6.5499997,41.215,-7.538
22,1,1964,5.87,41.215,-7.538
23,1,1964,6.39,41.215,-7.538
24,1,1964,4.75,41.215,-7.538
25,1,1964,4.63,41.215,-7.538
26,1,1964,4.46,41.215,-7.538
27,1,1964,3.1699998,41.215,-7.538
28,1,1964,2.1,41.215,-7.538
29,1,1964,3.49,41.215,-7.538
30,1,1964,5.5899997,41.215,-7.538
31,1,1964,7.0099998,41.215,-7.538
1,2,1964,9.44,41.215,-7.538
2,2,1964,10.29,41.215,-7.538
3,2,1964,10.05,41.215,-7.538
4,2,1964,8.15,41.215,-7.538
5,2,1964,8.19,41.215,-7.538
6,2,1964,7.35,41.215,-7.538
7,2,1964,6.97,41.215,-7.538
8,2,1964,4.2,41.215,-7.538
9,2,1964,4.38,41.215,-7.538
10,2,1964,4.5699997,41.215,-7.538
11,2,1964,3.99,41.215,-7.538
12,2,1964,3.35,41.215,-7.538
13,2,1964,6.2999997,41.215,-7.538
14,2,1964,4.85,41.215,-7.538
15,2,1964,4.73,41.215,-7.538
16,2,1964,9.01,41.215,-7.538
17,2,1964,10.059999,41.215,-7.538
18,2,1964,8.87,41.215,-7.538
19,2,1964,9.57,41.215,-7.538
20,2,1964,12.03,41.215,-7.538
21,2,1964,9.87,41.215,-7.538
22,2,1964,8.99,41.215,-7.538
23,2,1964,10.5199995,41.215,-7.538
24,2,1964,7.5099998,41.215,-7.538
25,2,1964,7.5899997,41.215,-7.538
26,2,1964,9.21,41.215,-7.538
27,2,1964,8.26,41.215,-7.538
28,2,1964,7.1099997,41.215,-7.538
29,2,1964,5.7799997,41.215,-7.538
1,3,1964,7.97,41.215,-7.538
2,3,1964,9.01,41.215,-7.538
3,3,1964,8.7,41.215,-7.538
4,3,1964,10.05,41.215,-7.538
5,3,1964,9.15,41.215,-7.538
6,3,1964,5.0,41.215,-7.538
7,3,1964,2.78,41.215,-7.538
8,3,1964,1.61,41.215,-7.538
9,3,1964,2.36,41.215,-7.538
10,3,1964,2.83,41.215,-7.538
11,3,1964,7.5699997,41.215,-7.538
12,3,1964,9.33,41.215,-7.538
13,3,1964,10.82,41.215,-7.538
14,3,1964,8.38,41.215,-7.538
15,3,1964,6.3999996,41.215,-7.538
16,3,1964,8.429999,41.215,-7.538
17,3,1964,8.63,41.215,-7.538
18,3,1964,10.16,41.215,-7.538
19,3,1964,11.059999,41.215,-7.538
20,3,1964,8.179999,41.215,-7.538
21,3,1964,10.13,41.215,-7.538
22,3,1964,12.0,41.215,-7.538
23,3,1964,14.03,41.215,-7.538
24,3,1964,9.84,41.215,-7.538
25,3,1964,9.53,41.215,-7.538
26,3,1964,8.44,41.215,-7.538
27,3,1964,9.349999,41.215,-7.538
28,3,1964,8.82,41.215,-7.538
29,3,1964,6.5499997,41.215,-7.538
30,3,1964,7.17,41.215,-7.538
31,3,1964,6.17,41.215,-7.538
1,4,1964,6.24,41.215,-7.538
2,4,1964,7.2599998,41.215,-7.538
3,4,1964,6.8399997,41.215,-7.538
4,4,1964,5.8199997,41.215,-7.538
5,4,1964,5.35,41.215,-7.538
6,4,1964,6.8999996,41.215,-7.538
7,4,1964,7.16,41.215,-7.538
8,4,1964,9.059999,41.215,-7.538
9,4,1964,9.3,41.215,-7.538
10,4,1964,10.719999,41.215,-7.538
11,4,1964,11.45,41.215,-7.538
12,4,1964,11.3,41.215,-7.538
13,4,1964,13.219999,41.215,-7.538
14,4,1964,13.41,41.215,-7.538
15,4,1964,13.57,41.215,-7.538
16,4,1964,10.65,41.215,-7.538
17,4,1964,6.95,41.215,-7.538
18,4,1964,7.1299996,41.215,-7.538
19,4,1964,8.139999,41.215,-7.538
20,4,1964,8.67,41.215,-7.538
21,4,1964,9.82,41.215,-7.538
22,4,1964,10.61,41.215,-7.538
23,4,1964,13.799999,41.215,-7.538
24,4,1964,15.799999,41.215,-7.538
25,4,1964,17.14,41.215,-7.538
26,4,1964,16.6,41.215,-7.538
27,4,1964,15.0,41.215,-7.538
28,4,1964,16.05,41.215,-7.538
29,4,1964,17.039999,41.215,-7.538
30,4,1964,17.46,41.215,-7.538
1,5,1964,17.32,41.215,-7.538
2,5,1964,16.23,41.215,-7.538
3,5,1964,15.88,41.215,-7.538
4,5,1964,17.51,41.215,-7.538
5,5,1964,17.71,41.215,-7.538
6,5,1964,18.3,41.215,-7.538
7,5,1964,16.47,41.215,-7.538
8,5,1964,16.119999,41.215,-7.538
9,5,1964,15.41,41.215,-7.538
10,5,1964,17.21,41.215,-7.538
11,5,1964,19.3,41.215,-7.538
12,5,1964,19.039999,41.215,-7.538
13,5,1964,18.619999,41.215,-7.538
14,5,1964,22.199999,41.215,-7.538
15,5,1964,23.81,41.215,-7.538
16,5,1964,24.439999,41.215,-7.538
17,5,1964,21.99,41.215,-7.538
18,5,1964,19.31,41.215,-7.538
19,5,1964,19.9,41.215,-7.538
20,5,1964,20.26,41.215,-7.538
21,5,1964,18.42,41.215,-7.538
22,5,1964,14.82,41.215,-7.538
23,5,1964,12.13,41.215,-7.538
24,5,1964,12.42,41.215,-7.538
25,5,1964,12.99,41.215,-7.538
26,5,1964,14.03,41.215,-7.538
27,5,1964,14.11,41.215,-7.538
28,5,1964,15.0199995,41.215,-7.538
29,5,1964,15.78,41.215,-7.538
30,5,1964,14.73,41.215,-7.538
31,5,1964,12.509999,41.215,-7.538
1,6,1964,12.259999,41.215,-7.538
2,6,1964,13.36,41.215,-7.538
3,6,1964,13.19,41.215,-7.538
4,6,1964,12.42,41.215,-7.538
5,6,1964,13.809999,41.215,-7.538
6,6,1964,16.609999,41.215,-7.538
7,6,1964,18.69,41.215,-7.538
8,6,1964,20.66,41.215,-7.538
9,6,1964,22.369999,41.215,-7.538
10,6,1964,21.39,41.215,-7.538
11,6,1964,21.68,41.215,-7.538
12,6,1964,19.25,41.215,-7.538
13,6,1964,14.46,41.215,-7.538
14,6,1964,16.359999,41.215,-7.538
15,6,1964,20.15,41.215,-7.538
16,6,1964,21.9,41.215,-7.538
17,6,1964,20.96,41.215,-7.538
18,6,1964,19.939999,41.215,-7.538
19,6,1964,19.91,41.215,-7.538
20,6,1964,19.32,41.215,-7.538
21,6,1964,18.81,41.215,-7.538
22,6,1964,18.57,41.215,-7.538
23,6,1964,17.859999,41.215,-7.538
24,6,1964,19.1,41.215,-7.538
25,6,1964,18.88,41.215,-7.538
26,6,1964,19.029999,41.215,-7.538
27,6,1964,19.63,41.215,-7.538
28,6,1964,19.85,41.215,-7.538
29,6,1964,21.68,41.215,-7.538
30,6,1964,22.439999,41.215,-7.538
1,7,1964,21.779999,41.215,-7.538
2,7,1964,21.439999,41.215,-7.538
3,7,1964,21.71,41.215,-7.538
4,7,1964,20.109999,41.215,-7.538
5,7,1964,17.85,41.215,-7.538
6,7,1964,17.93,41.215,-7.538
7,7,1964,18.99,41.215,-7.538
8,7,1964,18.71,41.215,-7.538
9,7,1964,16.66,41.215,-7.538
10,7,1964,17.699999,41.215,-7.538
11,7,1964,19.93,41.215,-7.538
12,7,1964,19.949999,41.215,-7.538
13,7,1964,19.869999,41.215,-7.538
14,7,1964,21.119999,41.215,-7.538
15,7,1964,22.9,41.215,-7.538
16,7,1964,24.449999,41.215,-7.538
17,7,1964,24.74,41.215,-7.538
18,7,1964,22.58,41.215,-7.538
19,7,1964,22.08,41.215,-7.538
20,7,1964,21.939999,41.215,-7.538
21,7,1964,23.05,41.215,-7.538
22,7,1964,22.3,41.215,-7.538
23,7,1964,24.939999,41.215,-7.538
24,7,1964,26.039999,41.215,-7.538
25,7,1964,23.09,41.215,-7.538
26,7,1964,22.21,41.215,-7.538
27,7,1964,21.76,41.215,-7.538
28,7,1964,22.039999,41.215,-7.538
29,7,1964,23.519999,41.215,-7.538
30,7,1964,23.0,41.215,-7.538
31,7,1964,23.84,41.215,-7.538
1,8,1964,25.01,41.215,-7.538
2,8,1964,25.65,41.215,-7.538
3,8,1964,26.619999,41.215,-7.538
4,8,1964,27.019999,41.215,-7.538
5,8,1964,26.109999,41.215,-7.538
6,8,1964,22.14,41.215,-7.538
7,8,1964,19.21,41.215,-7.538
8,8,1964,18.939999,41.215,-7.538
9,8,1964,20.939999,41.215,-7.538
10,8,1964,22.689999,41.215,-7.538
11,8,1964,23.63,41.215,-7.538
12,8,1964,20.189999,41.215,-7.538
13,8,1964,17.57,41.215,-7.538
14,8,1964,17.46,41.215,-7.538
15,8,1964,19.92,41.215,-7.538
16,8,1964,20.31,41.215,-7.538
17,8,1964,18.14,41.215,-7.538
18,8,1964,16.699999,41.215,-7.538
19,8,1964,17.39,41.215,-7.538
20,8,1964,18.73,41.215,-7.538
21,8,1964,17.529999,41.215,-7.538
22,8,1964,17.279999,41.215,-7.538
23,8,1964,18.57,41.215,-7.538
24,8,1964,21.699999,41.215,-7.538
25,8,1964,23.25,41.215,-7.538
26,8,1964,22.949999,41.215,-7.538
27,8,1964,21.85,41.215,-7.538
28,8,1964,21.949999,41.215,-7.538
29,8,1964,22.199999,41.215,-7.538
30,8,1964,24.06,41.215,-7.538
31,8,1964,23.47,41.215,-7.538
1,9,1964,21.46,41.215,-7.538
2,9,1964,19.57,41.215,-7.538
3,9,1964,16.19,41.215,-7.538
4,9,1964,15.889999,41.215,-7.538
5,9,1964,17.24,41.215,-7.538
6,9,1964,19.05,41.215,-7.538
7,9,1964,23.189999,41.215,-7.538
8,9,1964,24.039999,41.215,-7.538
9,9,1964,24.48,41.215,-7.538
10,9,1964,23.789999,41.215,-7.538
11,9,1964,21.84,41.215,-7.538
12,9,1964,22.039999,41.215,-7.538
13,9,1964,22.22,41.215,-7.538
14,9,1964,21.51,41.215,-7.538
15,9,1964,21.64,41.215,-7.538
16,9,1964,19.699999,41.215,-7.538
17,9,1964,21.08,41.215,-7.538
18,9,1964,22.23,41.215,-7.538
19,9,1964,23.33,41.215,-7.538
20,9,1964,21.31,41.215,-7.538
21,9,1964,20.96,41.215,-7.538
22,9,1964,21.52,41.215,-7.538
23,9,1964,20.01,41.215,-7.538
24,9,1964,18.88,41.215,-7.538
25,9,1964,18.01,41.215,-7.538
26,9,1964,16.65,41.215,-7.538
27,9,1964,17.01,41.215,-7.538
28,9,1964,17.66,41.215,-7.538
29,9,1964,15.86,41.215,-7.538
30,9,1964,15.889999,41.215,-7.538
1,10,1964,15.429999,41.215,-7.538
2,10,1964,15.7,41.215,-7.538
3,10,1964,16.359999,41.215,-7.538
4,10,1964,17.57,41.215,-7.538
5,10,1964,18.67,41.215,-7.538
6,10,1964,19.869999,41.215,-7.538
7,10,1964,16.3,41.215,-7.538
8,10,1964,13.259999,41.215,-7.538
9,10,1964,13.139999,41.215,-7.538
10,10,1964,13.04,41.215,-7.538
11,10,1964,11.179999,41.215,-7.538
12,10,1964,10.19,41.215,-7.538
13,10,1964,12.08,41.215,-7.538
14,10,1964,11.509999,41.215,-7.538
15,10,1964,10.66,41.215,-7.538
16,10,1964,11.21,41.215,-7.538
17,10,1964,13.16,41.215,-7.538
18,10,1964,15.48,41.215,-7.538
19,10,1964,16.4,41.215,-7.538
20,10,1964,15.799999,41.215,-7.538
21,10,1964,14.0199995,41.215,-7.538
22,10,1964,12.37,41.215,-7.538
23,10,1964,8.33,41.215,-7.538
24,10,1964,10.94,41.215,-7.538
25,10,1964,9.16,41.215,-7.538
26,10,1964,9.32,41.215,-7.538
27,10,1964,9.82,41.215,-7.538
28,10,1964,9.61,41.215,-7.538
29,10,1964,9.099999,41.215,-7.538
30,10,1964,10.73,41.215,-7.538
31,10,1964,10.01,41.215,-7.538
1,11,1964,10.5199995,41.215,-7.538
2,11,1964,13.17,41.215,-7.538
3,11,1964,9.719999,41.215,-7.538
4,11,1964,8.78,41.215,-7.538
5,11,1964,6.91,41.215,-7.538
6,11,1964,5.27,41.215,-7.538
7,11,1964,8.24,41.215,-7.538
8,11,1964,8.05,41.215,-7.538
9,11,1964,7.99,41.215,-7.538
10,11,1964,8.34,41.215,-7.538
11,11,1964,11.32,41.215,-7.538
12,11,1964,10.099999,41.215,-7.538
13,11,1964,10.09,41.215,-7.538
14,11,1964,9.76,41.215,-7.538
15,11,1964,10.36,41.215,-7.538
16,11,1964,9.71,41.215,-7.538
17,11,1964,10.42,41.215,-7.538
18,11,1964,11.16,41.215,-7.538
19,11,1964,10.69,41.215,-7.538
20,11,1964,11.58,41.215,-7.538
21,11,1964,10.37,41.215,-7.538
22,11,1964,8.74,41.215,-7.538
23,11,1964,7.4199996,41.215,-7.538
24,11,1964,7.62,41.215,-7.538
25,11,1964,9.03,41.215,-7.538
26,11,1964,9.01,41.215,-7.538
27,11,1964,8.38,41.215,-7.538
28,11,1964,6.75,41.215,-7.538
29,11,1964,3.1399999,41.215,-7.538
30,11,1964,4.7599998,41.215,-7.538
1,12,1964,7.17,41.215,-7.538
2,12,1964,7.23,41.215,-7.538
3,12,1964,5.5699997,41.215,-7.538
4,12,1964,7.5499997,41.215,-7.538
5,12,1964,8.53,41.215,-7.538
6,12,1964,6.96,41.215,-7.538
7,12,1964,4.27,41.215,-7.538
8,12,1964,4.97,41.215,-7.538
